high low span,volume change,open less than close,to buy
0.004829251,0.247179364,1,0
0.015053028,-0.175609115,0,0
0.00890411,-0.369932824,1,0
0.004449008,-0.171195529,1,0
0.008427933,0.226894114,0,0
0.007950225,0.087096141,1,0
0.011498258,0.091503135,1,0
0.013508833,0.056594,1,0
0.021223912,0.593762122,1,0
0.009581263,-0.716762892,0,0
0.009985735,-0.346329883,1,0
0.016782196,0.432111673,1,0
0.020014556,-0.09219953,0,0
0.023707665,-0.003756666,0,0
0.008516678,-0.719368244,0,0
0.006011315,-0.215265976,0,0
0.031620553,0.579412809,1,0
0.017460895,-0.373966137,1,0
0.009471767,-0.280800667,1,0
0.010599415,0.162052894,1,0
0.008948137,-0.049060755,0,0
0.013564214,-0.07855876,0,0
0.011477762,0.124617746,0,0
0.009113653,-4.234609807,0,0
0.008234873,0.080319858,0,0
0.020231214,0.824275997,1,0
0.010511055,-0.067750354,0,0
0.013600573,-0.606293266,0,1
0.025570145,0.816008661,0,0
0.028822496,-1.347606092,0,0
0.014987801,-0.444901867,1,0
0.01796821,0.148142876,0,0
0.013448276,0.411838315,1,0
0.009027778,-1.684990242,1,0
0.022751511,0.363119246,0,0
0.019618431,-0.411719495,1,0
0.010526316,-0.242672505,0,0
0.01051868,0.114356667,0,0
0.006519377,-0.070822839,1,0
0.01414921,0.308088039,0,0
0.012924668,-0.338364056,0,0
0.022945966,0.155980759,0,0
0.010366531,-0.409852545,0,0
0.019307832,-0.250870628,0,0
0.012065814,0.019796956,1,0
0.036085139,0.722867631,1,0
0.012237094,-0.934784244,1,0
0.013056836,0.110553132,1,0
0.020470053,-0.074312027,0,0
0.016365688,0.181268745,0,0
0.012318029,-0.817727393,1,0
0.006348021,-0.32381327,1,0
0.005965697,0.24500723,1,0
0.006879881,-0.091815353,1,0
0.00705271,-0.03048391,0,0
0.016860247,0.548756971,1,0
0.028753377,0.396788931,1,0
0.019661817,-0.596135343,0,0
0.014544025,-0.23622271,0,0
0.012504885,-0.135664681,0,0
0.010856921,-0.015369794,0,0
0.01880141,-0.410973416,0,0
0.007809449,0.075024865,0,0
0.012971698,0.272871318,0,0
0.007053292,-0.558462436,0,0
0.015916149,0.10555127,1,0
0.008921645,-0.287768737,1,0
0.009364027,-0.237965974,0,0
0.014671362,0.302615457,1,0
0.010112797,0.084018578,0,0
0.017391304,-0.000997329,0,0
0.01031746,-0.55093403,0,0
0.011829653,0.209791973,1,0
0.008750994,0.115058875,1,0
0.007968127,-0.003233124,1,0
0.015353535,0.114670029,1,0
0.012219959,0.086873445,1,0
0.011229073,0.264417667,0,0
0.010479675,-0.528807008,1,0
0.009225092,0.127136294,0,0
0.009876543,-0.341818567,0,0
0.010208248,-0.13076992,0,0
0.012934205,0.04724105,1,0
0.007364975,0.012603439,0,0
0.014003295,0.294229713,0,0
0.017107943,0.381601422,0,1
0.03221957,0.065566622,1,0
0.01973748,-0.315139804,0,0
0.008025682,0.180247595,1,0
0.029975021,0.309864375,1,0
0.017632242,-0.770863067,1,0
0.011382799,-0.04633797,0,0
0.008364701,0.142424717,0,0
0.010783907,-0.289124638,1,0
0.013602638,0.079029724,1,0
0.017551191,0.3579252,0,1
0.025347506,-0.239089723,0,0
0.018801653,-0.161605308,0,0
0.009046053,-0.146135801,0,0
0.027070707,0.243184861,0,0
0.010852433,-0.317731076,0,0
0.01310235,0.062538363,0,0
0.011632571,-0.093663103,0,0
0.031596225,0.314400837,0,0
0.011963696,-0.561983132,1,0
0.011579818,-0.07215272,0,0
0.020757021,0.207325299,0,0
0.02016129,-0.251065715,0,0
0.01879085,-0.055278715,1,0
0.017114914,0.073683035,1,0
0.016810168,0.128777815,1,0
0.038412292,0.715820145,0,0
0.02291524,-0.733331233,1,0
0.016038145,-0.006571924,1,0
0.011279826,-0.341135165,0,0
0.011749347,-0.482367974,0,0
0.023544521,0.186571989,1,0
0.010780509,0.138373846,0,0
0.009083045,-0.677537038,0,1
0.030958439,0.537914204,1,0
0.073017205,0.609677727,1,0
0.056451613,-0.030344436,1,0
0.025582458,-0.470945778,1,0
0.027409988,-0.232955193,0,0
0.021106942,-0.218195194,1,0
0.031746032,0.142468718,1,0
0.022537972,-0.011650986,1,0
0.017361111,0.012078409,1,0
0.027972028,-0.068535989,0,0
0.022316951,-0.153953215,1,0
0.023336643,-0.180950536,0,0
0.022354694,-0.168399457,0,0
0.006432459,-0.385382679,0,0
0.012425447,-0.041734149,1,0
0.011055528,0.208507225,1,1
0.03806735,0.496781534,1,0
0.105147213,0.618013344,1,0
0.079329609,0.163127726,1,1
0.048192771,-1.161375299,0,0
0.023561644,-0.614795355,0,0
0.014277869,-0.481038587,1,0
0.016685206,0.05502589,1,0
0.020751542,0.177437965,0,0
0.022589532,-0.419137165,0,0
0.01264431,-1.195774177,0,0
0.022626932,0.661731116,0,0
0.020640956,-0.356202479,0,0
0.012445887,0.009397399,0,0
0.022416621,0.17937698,1,0
0.023489933,0.175124202,0,0
0.010027855,-0.216575458,0,0
0.019144144,-0.011872436,1,0
0.013590034,-0.51551574,0,0
0.024280068,0.217349071,0,0
0.009034444,-0.028450161,0,0
0.014730878,0.070134746,0,0
0.021775544,0.128881172,0,0
0.01295045,-0.597437549,0,0
0.010204082,0.130617495,0,0
0.009539843,0.372178579,0,0
0.016891892,-0.426272314,0,0
0.014212621,0.181886659,0,0
0.016618911,0.131528367,0,0
0.014453349,-0.138179218,0,0
0.009142857,-0.426551874,1,0
0.01491681,0.162049879,0,0
0.018411968,0.056556069,1,0
0.008640553,0.034581623,1,0
0.014899713,0.1995928,0,1
0.025583982,0.017314061,0,0
0.01707989,0.04965232,0,1
0.017269293,0.005299423,0,0
0.01995685,-0.032355943,0,0
0.032822757,0.034056373,0,0
0.029633621,-0.2651641,0,1
0.025357916,0.159495302,0,0
0.020241851,0.222920994,0,0
0.023720682,-0.141551668,1,0
0.030203185,0.576064719,1,0
0.025360231,-0.102957529,0,0
0.04293381,-0.091647607,1,0
0.043665437,0.2041662,1,0
0.032776747,-0.610285212,0,1
0.04499704,-0.104657401,0,1
0.067518248,0.274476137,0,0
0.030284302,-0.787747112,1,0
0.014259144,-0.05707003,1,0
0.028255528,-0.200650917,1,0
0.020062696,-0.07996543,0,0
0.017625232,0.108668098,1,0
0.011860175,-0.442336669,1,0
0.021099744,0.356989648,1,0
0.048289738,0.321442345,1,1
0.041257367,0.046659868,0,0
0.017704918,-0.670719623,1,0
0.052249135,0.434006877,0,1
0.053547523,-0.038564242,0,0
0.024291498,-0.707464017,1,0
0.017723245,-0.028013752,0,0
0.026174497,0.144890084,0,0
0.024915825,-0.568106698,0,1
0.027906977,0.151168918,1,0
0.023744912,-0.0510365,1,0
0.019323671,0.37341441,0,1
0.039671683,-0.251402604,1,0
0.012767426,-0.49500317,1,0
0.049488055,0.638893406,0,1
0.046896552,-0.57580201,0,0
0.037207654,-0.047194964,0,0
0.02211127,0.044565216,1,0
0.019121813,-0.23108924,0,1
0.036754508,0.14659822,0,0
0.010928962,-0.504977269,1,0
0.027911785,0.299910385,1,0
0.01584022,-0.700015667,0,1
0.029451138,0.17084644,0,1
0.024503311,0.159903739,1,0
0.027720028,0.405998955,0,0
0.024877365,-1.079574384,0,0
0.020194986,-0.201211797,1,0
0.017120894,0.580943201,1,0
0.019900498,-0.768707651,0,0
0.035923754,0.273306813,0,0
0.028097983,-0.349439329,1,0
0.035205993,0.083744958,0,0
0.032892119,0.14470963,0,0
0.039526765,0.179687854,0,1
0.066964286,0.341295022,0,1
0.063230994,-0.103317021,1,0
0.022997033,-0.866819014,1,0
0.044207317,-0.033672455,0,0
0.025894897,-0.205767296,1,0
0.038403614,-0.045698832,0,0
0.029411765,-0.068119921,1,0
0.041347626,0.156614093,0,0
0.02650039,0.071221663,0,0
0.014559387,-0.18516197,1,0
0.01772552,-0.148083655,0,0
0.020864947,0.210764494,0,1
0.023721275,0.105907288,0,0
0.026256564,-0.221168136,0,1
0.036983321,0.192017409,0,0
0.021961933,-0.678062284,0,1
0.03073624,0.510339037,0,1
0.048830812,0.534770799,0,0
0.026859504,-1.573570639,0,0
0.015667575,0.012723623,0,0
0.058362989,0.325761327,0,1
0.030250348,-0.698191506,1,0
0.020166898,-0.328308787,1,0
0.022743426,-0.006033342,0,0
0.01886121,0.055237124,0,0
0.020803949,0.005912534,0,0
0.024407753,0.148590293,1,0
0.025531915,-0.44830591,1,0
0.012793177,-0.275051079,0,1
0.028030834,0.446063152,0,1
0.025991792,-0.166474987,0,0
0.017699115,-0.357166242,0,0
0.017123288,-0.31001648,0,0
0.010876954,0.302731528,1,0
0.01053705,-0.163770116,0,1
0.027278776,0.354513042,0,0
0.021290752,-0.076778513,0,0
0.012024048,-0.476220315,0,1
0.02293578,0.558967945,0,0
0.019620667,-0.185244361,1,0
0.077574048,0.553823135,0,1
0.032876712,-0.397713086,0,0
0.017429938,-1.121061292,1,0
0.03561354,0.346451551,1,0
0.015525759,-0.456555281,1,0
0.012784091,0.058569105,0,0
0.014184397,0.025178671,0,0
0.038657914,0.309738379,0,0
0.029710145,-0.169881666,0,0
0.018746334,-0.133608817,1,0
0.013788099,0.124497728,0,0
0.025843503,-0.412729754,0,0
0.012875536,-0.152360826,0,0
0.016452074,-0.050158629,0,0
0.016191505,-0.169558591,1,0
0.025659824,0.414880856,1,0
0.016541353,0.369192619,1,0
0.009848485,-0.407371487,1,0
0.013127413,0.12243066,1,0
0.027950311,0.192388096,1,0
0.01645768,-0.364021024,0,1
0.024521073,0.046235633,1,0
0.024313725,0.03515612,0,1
0.040029112,0.640749014,0,1
0.045487106,-0.57983891,1,0
0.023138106,-1.100717156,0,0
0.024246877,0.104683625,1,0
0.026925954,-0.146407852,1,0
0.01421092,-0.948749278,0,0
0.029784066,0.398374065,1,1
0.041877256,0.107961737,0,0
0.016487455,0.104960546,0,0
0.014114326,-0.11184693,1,0
0.021443888,-0.276074283,0,0
0.015010722,-0.186861081,1,0
0.013678906,0.179675012,0,0
0.010791367,-0.132687452,1,0
0.017531045,0.274927425,0,0
0.008,-0.440514544,1,0
0.019300801,0.452594374,1,0
0.06097561,0.562481,1,0
0.016936105,-0.896721144,1,0
0.021341463,-0.594110597,0,0
0.014492754,-0.061580605,1,0
0.015977186,0.020777392,1,0
0.015313936,-0.385888043,1,0
0.015197568,0.005847616,0,1
0.03595011,0.44813972,1,0
0.023413897,-0.610073382,1,0
0.011389522,-0.217444417,1,0
0.011407915,-0.037740846,1,0
0.009160305,-0.084821401,0,0
0.017477204,0.426023468,0,0
0.016858238,-0.401105971,1,0
0.00927357,-0.243547687,1,0
0.015661707,0.329500289,1,0
0.027309237,0.277903334,0,0
0.022672065,-0.352766168,1,0
0.034369885,0.23344371,0,0
0.012601626,-0.244742583,1,0
0.010569106,-0.107333489,1,0
0.020325203,-0.243374081,0,1
0.028503563,0.348436121,1,0
0.016038492,-0.33377697,1,0
0.013564593,-0.141681283,1,0
0.0072,0.01591331,1,0
0.025841817,0.13462256,0,0
0.013322884,0.243504228,0,0
0.023901311,-0.236056707,1,0
0.017227878,-0.069870307,1,0
0.019319938,0.113794454,1,0
0.01973165,-0.12414219,1,0
0.027468153,0.18584165,1,0
0.023980815,-0.355782025,1,0
0.013709677,0.114404136,1,0
0.027577938,-0.057561662,1,0
0.01946472,-0.080110472,1,0
0.032117367,0.000788416,0,0
0.025177026,0.265006941,1,0
0.029179811,0.218593996,1,0
0.023031496,-0.380848346,1,0
0.015007899,-0.18135475,1,1
0.033437014,0.309317509,1,0
0.026484751,0.296896252,1,0
0.032867707,0.074340239,1,0
0.042589438,0.357835948,1,0
0.047914818,-0.111415973,1,1
0.030289728,-0.43180482,1,1
0.033824805,-0.135996267,1,0
0.023029229,-0.073420711,0,1
0.093465674,0.751468984,0,1
0.05762987,-1.071922357,0,1
0.028044872,-0.792367886,1,0
0.02685624,-0.107512247,0,1
0.033383915,0.504419857,0,1
0.027920647,0.124466561,0,0
0.027306273,-0.563173565,1,0
0.032379518,-0.201266523,1,0
0.04913522,0.208492306,1,0
0.051136364,0.057192451,1,0
0.02962963,-0.966924628,0,0
0.023966942,0.27571746,0,1
0.036505332,-0.036588896,1,0
0.029886914,-0.023464923,1,1
0.037420382,0.060670022,0,0
0.024232633,-0.727299039,1,1
0.052009456,0.386414279,0,0
0.05505341,0.017697833,0,0
0.047881356,0.055311794,1,0
0.042106195,0.249731383,0,1
0.071684588,0.01865687,1,0
0.150294695,0.652589081,0,0
0.058415842,-0.708832293,1,0
0.072025052,0.145911699,0,0
0.064047363,0.103019963,0,1
0.028103448,-1.118471763,0,1
0.018577495,-0.101487687,0,0
0.034782609,0.089440456,1,0
0.031978022,0.233478797,1,0
0.094405594,0.408512652,1,0
0.091364205,-0.115638881,0,1
0.12543554,-0.191301566,0,1
0.079326923,-0.209474278,1,1
0.065691554,-0.324536875,1,0
0.058603491,0.272545664,1,1
0.058035714,-0.192680596,1,0
0.04248366,-0.033269065,0,1
0.025608195,-0.697118672,1,0
0.040951123,-0.942504159,0,0
0.063324538,0.725989666,1,0
0.034946237,-0.436935591,1,1
0.051679587,0.111821434,1,1
0.064231738,-0.007488642,1,0
0.037333333,0.340489024,0,1
0.053777209,-0.432050661,1,0
0.072802198,0.020174559,1,0
0.032653061,-0.180267194,1,0
0.055634807,0.013228133,1,0
0.053391053,-0.014518736,0,1
0.069526627,0.094226704,0,1
0.048435171,-0.177288364,0,1
0.052777778,0.489488049,1,0
0.035915493,-0.609323783,1,0
0.03048951,0.007172026,0,1
0.063873626,0.116113404,0,1
0.052219321,0.3312494,1,0
0.061827957,-0.203564043,1,0
0.048951049,0.017763275,1,0
0.033236994,-1.651766669,0,1
0.086603518,0.460788572,1,0
0.044016506,-0.083988334,1,1
0.061251664,0.015552469,0,0
0.035667107,-0.122823672,1,1
0.095652174,0.162287906,1,0
0.052096774,-0.052095399,0,0
0.034021871,-0.023860428,0,1
0.057208238,0.331696367,0,1
0.061331776,-0.222506009,1,0
0.068235294,-0.263735329,0,1
0.052013423,-0.03529309,1,0
0.025727069,-0.392617357,1,0
0.026966292,0.012351071,0,0
0.026345934,0.131621577,1,1
0.037861915,-0.116209974,1,0
0.047778993,0.20347962,0,0
0.024282561,-0.140807592,1,0
0.04965358,0.142712438,0,0
0.026345934,-0.494379231,1,1
0.041002278,0.198664088,0,1
0.040393013,0.195906702,1,0
0.027995521,-0.22593518,1,0
0.053932584,0.199460838,0,1
0.043956044,-0.324327719,0,1
0.099409449,0.752080374,0,1
0.046123651,-1.204321754,0,0
0.023506366,-0.53192419,0,1
0.045155221,-0.004091998,0,1
0.045845272,0.146600693,1,0
0.046719682,-0.108388952,1,0
0.057084608,0.083048128,0,1
0.031904287,-0.677092866,0,0
0.024549098,-0.05311484,0,1
0.045323047,0.321565245,1,0
0.034860558,-0.0594291,0,0
0.021803766,-0.192005793,1,0
0.019743337,-0.232444416,1,0
0.011881188,-0.306685155,1,0
0.019441675,0.017858534,0,0
0.018682399,0.023809555,0,1
0.089648799,0.825170086,1,0
0.03424015,-1.790947965,0,1
0.026654412,0.044497069,1,0
0.050048123,-0.197786551,0,0
0.045764362,-0.020919858,0,0
0.028901734,-0.275752045,0,0
0.100101112,0.609791172,1,0
0.064763996,0.131180903,1,1
0.04021164,-0.614182291,1,0
0.041753653,-0.456616283,1,1
0.06969697,0.174745074,0,0
0.049180328,-0.06723284,1,1
0.03493014,-0.339853575,0,1
0.02961165,0.445999347,1,0
0.054718876,0.29241594,0,1
0.033333333,-1.064368752,0,0
0.019627085,-0.676040594,1,0
0.020547945,-0.130471182,1,0
0.019474197,0.042536796,1,0
0.032064128,0.38061847,1,0
0.032388664,-0.640201662,0,1
0.021782178,-0.044155963,1,0
0.02811245,0.136422657,0,0
0.021233569,-0.220111827,0,0
0.010680681,0.068420923,0,0
0.012871287,0.055055742,1,0
0.0234375,0.007773133,0,0
0.027227723,0.078220055,0,0
0.014955135,-0.368117897,0,0
0.015984016,0.051392609,1,0
0.04109589,0.754231945,1,0
0.031453362,-1.116228253,0,0
0.019650655,-0.543874987,1,0
0.018092105,0.017210304,0,0
0.024444444,0.209387421,0,0
0.028953229,0.164137976,0,0
0.021334792,-0.377030365,0,0
0.013157895,-0.253216628,0,1
0.027272727,0.066861941,1,0
0.018240343,0.232610953,1,0
0.01607717,-0.657155824,1,0
0.015021459,-0.407141127,1,0
0.027412281,0.538538248,0,1
0.05015674,0.1603414,0,0
0.020554985,-0.125439836,0,1
0.056047198,0.627455315,1,0
0.032673267,-0.783008413,0,1
0.031219512,-0.254318547,0,0
0.024761905,-0.151278703,1,0
0.026845638,-0.577186358,1,0
0.029673591,0.233105823,1,0
0.016732283,-0.201583718,1,0
0.018924303,0.204210811,1,0
0.04047384,0.057506388,1,0
0.024822695,-0.049790739,0,1
0.042635659,0.147254766,1,0
0.026803119,-0.312830475,1,0
0.022704837,0.01447804,1,0
0.018,-0.470638449,1,0
0.028340081,0.290087668,0,0
0.016064257,0.135835881,1,0
0.024242424,-0.169803935,1,0
0.037290795,0.09143714,0,0
0.014022776,-29.47892226,0,0
0.0272837,0.232293504,0,0
0.010790253,-0.327820708,0,0
0.014358353,0.500335894,1,0
0.031317389,0.485799415,1,0
0.011532877,-2.037975601,0,0
0.032111729,0.286166188,1,0
0.023539187,0.114245622,0,0
0.035628491,-0.080680651,1,0
0.012438493,-0.152585167,0,0
0.013806734,-0.512019644,1,0
0.008434918,-0.065734542,1,0
0.015437689,0.088419126,0,0
0.009409207,-0.005950673,1,0
0.019340336,0.079694264,0,0
0.012217702,-0.211219177,0,0
0.010758041,0.037781817,0,0
0.016329041,0.072380284,0,0
0.014369629,-0.242946614,1,0
0.010413038,-0.035628023,1,0
0.01790674,0.001951302,1,0
0.024652026,0.341868605,1,0
0.01552439,-0.132660304,1,0
0.013136852,-0.057837405,0,0
0.019810071,0.086498646,1,0
0.010363086,-0.374012168,0,0
0.019594773,0.310331817,0,0
0.010761923,-0.181863008,1,0
0.011116942,-0.035702912,1,0
0.013561543,0.20186515,1,0
0.011512532,0.072589685,1,0
0.008921882,-0.698753104,1,0
0.012116648,0.065742689,1,0
0.012362599,-0.094233409,0,0
0.014374433,0.216981608,0,0
0.00757692,-0.171538668,0,0
0.010971055,0.155930318,1,0
0.00988759,-0.601454727,1,0
0.013149664,0.187044522,1,0
0.012431093,0.033748501,1,0
0.013017389,0.036089322,0,0
0.00788683,-0.075378113,1,0
0.018849597,0.387372123,1,0
0.029446163,0.417324226,0,0
0.013074628,-0.633755062,0,0
0.015461103,-0.420912724,0,0
0.011152037,-0.237534176,1,0
0.021300241,0.454586986,1,0
0.023621931,0.511934308,1,0
0.013491755,-0.684543284,0,0
0.010778778,-0.214983517,0,0
0.008798585,-0.124808997,0,0
0.012527091,-0.209578811,0,0
0.012185037,-0.18814763,1,0
0.011605639,0.080613093,1,0
0.018043195,-0.035902049,0,0
0.014359468,-0.082598528,0,0
0.013144282,0.172023774,0,0
0.012963403,-0.416819427,0,0
0.009755218,0.168416084,0,0
0.009972384,-0.428523651,0,0
0.005797906,0.015067465,0,0
0.009286657,0.257278173,0,0
0.020360326,0.012456425,1,0
0.010841837,-0.055389634,0,0
0.006786384,0.048217724,1,0
0.007932253,-0.256614499,0,0
0.008993726,0.185356991,1,0
0.006907552,-0.220247919,1,0
0.010048482,0.13002533,1,0
0.010057026,0.215388653,0,0
0.012535024,0.571545442,0,1
0.01532278,0.081039817,1,0
0.02502329,-0.422523487,1,0
0.010362224,-0.513271039,1,0
0.00826457,-0.386123886,1,0
0.006836355,-0.129065103,0,0
0.013679016,0.366949348,1,0
0.00580613,-0.625846116,1,0
0.010672481,0.160010585,1,0
0.005141331,-0.6772076,0,0
0.008638593,0.19356731,1,0
0.003823958,-0.316834077,0,0
0.009432033,0.210713014,1,0
0.009697094,0.087409428,0,0
0.00933441,-0.112332914,0,0
0.007536977,-0.284666034,1,0
0.005119806,0.164955789,1,0
0.005814673,0.094407807,0,0
0.006029168,-0.024918339,1,0
0.009653864,0.134111133,1,0
0.011314384,-0.15656345,1,0
0.013293526,0.205538618,1,0
0.010846338,-0.376509176,1,0
0.009915615,0.249961727,1,0
0.004836712,0.094931265,0,0
0.008741122,-0.349599138,0,0
0.007142172,0.137534051,0,0
0.014101118,0.256555556,1,0
0.00836804,-0.613856945,1,0
0.008731878,0.29619276,1,0
0.017883,0.326297165,1,0
0.021182674,-0.438227411,1,0
0.013715463,0.060256078,1,0
0.011239492,-0.274608265,0,0
0.017933036,0.187310795,1,0
0.006620019,0.342836077,0,0
0.012484524,-0.747353397,0,0
0.006222372,-0.198433322,0,0
0.011413001,0.161994674,0,0
0.014494226,0.214243085,1,0
0.006074469,-0.052612829,1,0
0.012490151,0.079095047,0,0
0.014919222,-0.329468882,1,0
0.008751727,-0.039116661,1,0
0.014926259,0.155856721,0,0
0.00881267,0.170681491,1,0
0.008497722,-0.239683271,0,0
0.007495846,-0.064486619,0,0
0.008268188,0.177805716,0,0
0.006358932,-0.364679105,0,0
0.011495588,-0.147385545,0,0
0.017189607,0.205770931,0,0
0.014941193,0.143929773,0,0
0.007721271,-0.464059908,1,0
0.010562973,0.31337377,0,0
0.010211553,-0.601522369,0,0
0.010705677,0.220029223,0,1
0.020175792,0.468631724,0,0
0.008726733,-0.164198171,0,0
0.009962734,-0.005274454,1,0
0.006880418,-0.388054315,0,0
0.012741204,0.254096873,0,0
0.014288014,-0.076826753,1,0
0.013340508,0.043289174,0,0
0.015075124,0.400654585,0,1
0.027534355,0.356139555,0,0
0.016391771,-0.759127486,1,0
0.017802223,-0.008696968,1,0
0.023676857,-0.254346559,1,0
0.014328264,0.012742548,1,0
0.025982126,0.089767624,0,1
0.016152942,-0.346825061,0,0
0.01953549,-0.159632241,1,0
0.024902905,0.47571555,0,0
0.051130403,0.450575247,1,0
0.013792738,-0.951292759,0,0
0.041177589,0.334548768,0,1
0.023001226,-0.532878971,1,0
0.020733047,-0.618912613,0,0
0.010982457,-0.12924831,0,0
0.019722829,0.15712619,0,0
0.011830473,-0.162708293,0,0
0.012964192,0.164752798,1,0
0.017125718,-0.077576895,0,0
0.005881735,-1.516792896,1,0
0.025682079,0.731544578,0,0
0.013310155,-0.35353621,1,0
0.023956519,0.324407725,1,0
0.030518638,0.207113312,1,0
0.014523651,-1.077783301,0,0
0.014425851,-0.041787433,0,0
0.015136146,0.175352179,0,0
0.02017661,0.039908209,0,0
0.014103192,-0.18339797,0,0
0.013187802,0.183244105,1,0
0.008735414,0.134119443,0,0
0.013867479,0.019155243,0,0
0.012533404,-0.258814658,0,0
0.012633954,-0.047741191,0,0
0.0133609,0.33443749,1,0
0.014341476,-0.983460584,0,0
0.00675523,-0.295550854,1,0
0.012051576,0.214911347,1,0
0.005990446,-0.246024097,1,0
0.00691218,-0.558102971,0,0
0.0128899,0.209518054,0,0
0.014050061,0.315908665,1,0
0.008955148,-0.550271944,1,0
0.016027053,0.579495466,0,0
0.017592286,-0.067992624,0,0
0.010395222,-0.544578632,1,0
0.011914058,0.196386669,0,0
0.019470198,0.185958163,0,0
0.00884696,-0.286766119,0,0
0.006983064,-0.083163378,0,0
0.008392024,-0.103987481,1,0
0.010193958,0.212201703,0,0
0.005612715,-0.230930255,1,0
0.008414014,0.193008667,0,0
0.006469661,-0.052308123,1,0
0.009573971,-0.407997172,0,0
0.006484311,0.449520821,0,0
0.020907837,0.149510498,0,0
0.009806159,-0.332167353,0,0
0.012816064,0.094201206,0,0
0.013206754,0.452803079,0,0
0.026126246,-0.002737905,1,0
0.019992023,0.086491818,1,0
0.013466534,-0.502656261,0,0
0.01256763,-0.064447536,1,0
0.013399622,-0.324778838,0,0
0.007024417,-0.046937097,1,0
0.008011456,-0.235516255,0,0
0.010805854,0.045711441,0,0
0.010700042,-0.073729877,0,0
0.007559662,-0.167205679,0,0
0.006722627,0.127390359,0,0
0.006675699,0.064573024,1,0
0.008531903,-0.150362367,1,0
0.005531271,0.197077992,0,0
0.006576393,-0.020185209,1,0
0.00774693,0.200748089,0,0
0.006132314,-0.276235268,1,0
0.005549136,-0.278642246,1,0
0.011523703,0.329666323,1,0
0.005792624,-0.057871631,1,0
0.007838125,-0.263953676,1,0
0.010131072,0.512791444,0,0
0.01076936,-0.510663931,1,0
0.00586302,-0.587881283,1,0
0.00676533,-0.051426965,1,0
0.007828167,0.191751042,1,0
0.008282146,-0.068817401,0,0
0.007613393,-0.048351491,0,0
0.009288406,0.215410494,0,0
0.006415654,0.259683549,0,0
0.006427845,-0.392578088,1,0
0.007615714,-0.568380078,0,0
0.00927762,0.435242357,0,0
0.005560923,-0.413185891,0,0
0.007381589,0.430482659,1,0
0.005975955,-0.393781348,0,0
0.029477639,0.50008971,0,0
0.010089201,-0.757792025,1,0
0.012614056,0.598095069,0,0
0.016011198,-0.760245047,1,0
0.022281607,-0.045391269,0,0
0.014572675,-0.169355685,0,0
0.012490709,0.092804709,0,0
0.005628382,-0.692651366,1,0
0.005123198,0.247204316,1,0
0.013869179,0.161297946,1,0
0.007361875,-0.598968971,0,0
0.014108563,0.327882607,0,0
0.011994492,-0.239865342,0,0
0.009666897,-0.187132107,0,0
0.006765851,-0.079463278,1,0
0.012639825,0.093381506,1,0
0.006842003,-0.199062722,1,0
0.005998349,0.19769201,0,0
0.015862967,-0.254014737,1,0
0.007432901,-0.069668301,0,0
0.007074599,0.123236197,0,0
0.006986277,0.004901823,0,0
0.003889989,0.275428137,0,0
0.015751773,0.034994652,0,0
0.01397455,0.170829804,0,0
0.009523591,-0.391847797,0,0
0.005742065,0.314689162,0,1
0.012230121,0.451305059,1,0
0.015593324,-0.504713022,1,0
0.012348872,-0.381183561,1,0
0.016781369,-0.029402388,1,0
0.012171822,-0.050848458,0,0
0.010462395,0.261919925,1,0
0.012485283,-0.444015096,0,0
0.008549943,0.162840467,1,0
0.0073645,-0.346627295,1,0
0.010208468,-0.408282963,0,0
0.005996439,0.199893298,0,0
0.00950826,0.051059918,0,0
0.005864263,-0.143819536,1,0
0.023045388,0.588234256,0,0
0.015501376,-0.464506938,0,0
0.007232257,-0.147765082,0,0
0.00730788,-0.265566172,0,0
0.009371641,0.132701493,0,0
0.005853648,-0.271686487,0,0
0.017698084,0.39834483,0,0
0.01024221,-0.320728206,1,0
0.006875845,0.1439184,1,0
0.019785254,0.400110196,0,0
0.011882724,-0.729325114,0,0
0.010127101,0.182861522,0,0
0.012005937,-0.405280485,1,0
0.013424537,0.319957549,0,0
0.00819622,-0.256722109,0,0
0.007494331,0.014744713,0,0
0.051451312,0.556231821,1,0
0.036188355,0.123631247,0,0
0.016666667,-0.870142582,0,0
0.019878834,-0.350917684,1,0
0.020056033,0.281582312,1,0
0.011114303,0.296242238,0,0
0.011427139,-0.955167044,0,0
0.012212954,-0.343890308,0,0
0.009734744,0.067515864,1,0
0.006446625,-0.267945804,1,0
0.012220508,0.325417788,0,0
0.023648755,0.118291798,1,0
0.023120141,0.380903378,0,0
0.02844262,0.058421103,1,0
0.022488805,0.165057307,0,0
0.01952175,-0.59553197,0,0
0.021308557,-0.190471346,0,0
0.017560408,0.019104134,1,0
0.016813244,-0.236932374,0,0
0.013814651,0.112403765,0,0
0.01161714,-0.335509236,0,0
0.010138804,-0.087629804,0,0
0.012534037,0.274041124,0,0
0.012078213,-0.165817452,0,0
0.009314951,-0.26939994,0,0
0.012060792,0.108143022,1,0
0.018065051,-0.008748773,0,0
0.009280145,0.067350806,0,0
0.014863399,0.230986182,1,0
0.013444065,0.052849583,1,0
0.015739437,0.368002964,1,0
0.015041548,0.430475568,0,0
0.013421608,-1.250027602,0,0
0.034022418,0.335754991,1,0
0.01734411,-0.743735479,0,0
0.018860828,0.09097073,0,0
0.008795376,-0.611746246,1,0
0.017111104,0.33297125,1,0
0.010826612,-0.54041468,0,0
