,time,ema(4),high low span,high above ema,close above ema,close relative to high,volume change,volume relative to span,to buy,Prediction
7437,0.52,1.000522879,0.0029575559999999996,0.002262443,-0.000522879,0.002785321,0.277283248,0.010666189,0.002089426,0.001521489611010101
7438,0.53,0.999140044,0.002170421,0.0009901810000000001,0.000859956,0.000130225,-1.377136165,-0.00157604,0.002127013,0.001499484070400433
7439,0.54,0.998367137,0.002512998,0.0018928279999999998,0.0016328629999999998,0.000259965,0.082257635,0.030550334,0.000866551,0.0012506008690476192
7440,0.55,0.9999560890000001,0.002430134,0.002474045,4.39e-05,0.002430134,0.21536208699999998,0.011283943999999999,0.000867905,0.002817079393939394
7441,0.56,0.9995573659999999,0.0019080660000000001,0.000616094,0.000442634,0.000173461,0.009412548,0.202715123,8.669999999999999e-05,0.0031583507666666662
7442,0.57,1.000098747,0.001128178,0.0005955169999999999,-9.87e-05,0.000694264,0.015778467,0.071501143,0.000433915,0.0009767406178532525
7443,0.58,0.9999030640000001,0.0015616870000000002,0.000270457,9.690000000000001e-05,0.000173521,-0.013442474,-0.11617553900000001,0.0015616870000000002,0.0007961268767217873
7444,0.59,0.9992659359999999,0.002599879,0.001167378,0.000734064,0.000433313,0.43161206700000004,0.006023646999999999,0.000259988,0.0008102968576617012
7445,0.6,0.999923498,0.001734305,0.0009436539999999999,7.65e-05,0.0008671519999999999,-0.690599897,-0.002511301,0.000693722,0.0004968653922645502
7446,0.61,1.000370589,0.0017355089999999999,0.001017818,-0.000370589,0.0013884070000000001,0.11930832599999999,0.014546416000000001,0.00208261,0.0007356300718446369
7447,0.63,0.9990786770000001,0.002078642,0.001094544,0.000921323,0.00017322,0.24122844,0.008616903,0.00051966,0.0009288413772774326
7448,0.64,1.001322106,0.00410947,0.002326895,-0.001322106,0.003649001,0.065463012,0.06277545,0.001042572,0.0009097249188644689
7449,0.65,1.001568875,0.002435808,0.0007660210000000001,-0.001568875,0.002334896,0.28565472399999997,0.008527105,0.002160909,0.000660153454594156
7450,0.66,0.999749668,0.002951901,0.000423973,0.00025033200000000003,0.00017364099999999999,0.19597842399999998,0.015062378999999999,0.001041848,0.0021779339166666666
7451,0.44,1.0032389640000001,0.009213052,0.004054702,-0.0032389640000000004,0.007293666,-0.343833499,-0.026795097,0.0019193860000000001,0.002209987747142857
7452,0.45,1.00246374,0.005763135,0.000321775,-0.00246374,0.002785515,-0.419715754,-0.013731043,0.0006723660000000001,0.0014989184328571426
7453,0.46,1.00176725,0.003651739,-0.000614069,-0.00176725,0.001153181,-0.28512404,-0.012807546000000001,0.0019219679999999998,0.0015623079808333331
7454,0.47,1.002336103,0.004237304,0.001712449,-0.002336103,0.004048552,-0.036039053,-0.11757535599999999,0.0009668760000000001,0.0010074631346889222
7455,0.48,1.001979063,0.003084635,-5.12e-05,-0.001979063,0.001927897,0.243254642,0.012680681999999999,0.003663004,0.0013881318773196248
7456,0.49,1.000435013,0.004043516,0.001971842,-0.00043501300000000004,0.002406855,-0.0064225440000000005,-0.629581695,0.001251564,0.002291779550897436
7457,0.5,1.002250923,0.005795601,0.002319874,-0.0022509229999999997,0.004570797,0.015977031000000003,0.36274580100000003,0.001672997,0.0014214558215367966
7458,0.51,1.002603178,0.00425896,0.001156322,-0.002603178,0.0037595,-0.339277259,-0.012553038,0.00163002,0.001155782992063492
7459,0.52,1.001571224,0.003871842,7.43e-05,-0.001571224,0.0016455329999999998,-0.109851145,-0.03524626,0.000290388,0.001561024544047619
7460,0.53,1.0009427340000001,0.002903882,-0.0006523459999999999,-0.000942734,0.000290388,-0.08069753,-0.035984762999999996,0.002807085,0.0023474199099999997
7461,0.54,1.0000150509999999,0.003868292,0.001872676,-1.51e-05,0.001887727,-0.398627849,-0.009704019,0.00034041,0.0020674301935714287
7462,0.55,0.9998628420000001,0.0013535720000000002,0.00023384099999999999,0.000137158,9.67e-05,-0.37067180299999997,-0.003651674,0.002030359,0.0012860993511302262
7463,0.56,0.9997437490000001,0.00270636,0.001996054,0.000256251,0.0017398029999999998,0.018175026,0.14890542199999998,0.00270636,0.001472177812222222
7464,0.57,0.9986311659999999,0.002700878,0.002044054,0.001368834,0.0006752189999999999,0.24550360899999998,0.011001377,0.000868139,0.0013651140635714287
7465,0.58,1.000528397,0.003287025,0.0025942770000000003,-0.000528397,0.003122674,-0.19730641100000001,-0.016659494,0.002349256,0.0022592054857142854
7466,0.59,0.999256837,0.0027021809999999997,0.0013222020000000002,0.000743163,0.000579039,0.11953464300000001,0.02260584,0.005597375,0.004589704340909091
7467,0.6,0.9973634240000001,0.007115385,0.004559653,0.002636576,0.001923077,0.485477696,0.01465646,0.003846154,0.0027009550066666665
7468,0.61,1.000322925,0.008681393,0.006718649,-0.000322925,0.007041574,0.343260545,0.025290972000000002,0.000868139,0.001487470430555556
7469,0.63,0.999678935,0.002313052,0.000330703,0.000321065,9.64e-06,-1.044714925,-0.002214051,0.002900953,0.001596361111038961
7470,0.64,1.000148621,0.004243009,0.0033229320000000002,-0.000148621,0.003471553,0.34671609700000006,0.012237703,0.000771456,0.0013713266857595181
7471,0.65,1.000262826,0.0017362789999999999,0.0007982330000000001,-0.00026282599999999997,0.001061059,-0.712684815,-0.00243625,0.002025658,0.0004404975941047378
7472,0.66,0.999868379,0.002313922,0.001674235,0.000131621,0.001542615,0.385278591,0.006005841,0.011762436999999999,0.007411839806666665
7473,0.44,1.002448129,0.002520845,-0.00012119399999999999,-0.002448129,0.002326934,-0.306858521,-0.008215009,0.001163467,0.0021908185632323234
7474,0.45,1.001410567,0.002132816,-0.000344159,-0.0014105670000000002,0.001066408,-0.128101499,-0.016649425,0.001454193,0.0018940591845238094
7475,0.46,1.000555233,0.001937984,0.00041376,-0.000555233,0.000968992,-0.289988627,-0.006682967,0.000193798,0.0006341599952486403
7476,0.47,1.001732517,0.002913753,0.000792735,-0.001732517,0.002525253,0.297171738,0.009804946,0.000582751,0.001406168157020757
7477,0.48,1.001565354,0.003693983,-0.000107203,-0.001565354,0.001458151,0.188563573,0.019590118,0.00048605,0.0009592507584981683
7478,0.49,1.001289921,0.001945336,-0.00021998599999999998,-0.001289921,0.001069935,-0.58164483,-0.0033445429999999997,0.000486334,0.0008977806352314353
7479,0.5,1.001533403,0.001753016,0.000217665,-0.0015334029999999998,0.001751068,0.047202153,0.037138469,0.000163615,0.0018120652214285715
7480,0.51,1.002270279,0.002508541,0.00014065399999999999,-0.002270279,0.002410932,0.25888192600000004,0.009689903,0.002830649,0.0019369723866666667
7481,0.52,1.000074745,0.003701186,0.000609001,-7.47e-05,0.000683745,-0.194892903,-0.01899087,0.000878545,0.0010633356660353535
7482,0.53,1.001508342,0.0033196640000000004,0.0018113220000000002,-0.0015083420000000002,0.0033196640000000004,-0.311338336,-0.010662561000000001,0.0023432920000000003,0.0020849028150000002
7483,0.54,1.0001432540000001,0.002730375,0.0009293939999999999,-0.000143254,0.001072647,-0.309960368,-0.008808789000000001,0.00048756699999999995,0.0015202176752747252
7484,0.55,1.001199828,0.002735444,0.001144838,-0.001199828,0.002344666,0.06746959599999999,0.040543351,0.000683861,0.001361398317104124
7485,0.56,1.001130987,0.002248509,0.00023767099999999998,-0.001130987,0.0013686579999999998,0.194597484,0.011554667,0.00156418,0.0012958313330739897
7486,0.57,1.0005024740000001,0.002052385,0.0007680489999999999,-0.000502474,0.0012705239999999999,-0.264206241,-0.007768115999999999,0.00039093,0.00055912664502997
7487,0.58,1.000475195,0.001319772,0.00020522099999999998,-0.000475195,0.0006804160000000001,-0.208858231,-0.006318985,0.001853546,0.0006049540445212104
7488,0.59,0.999524359,0.00195274,0.00105951,0.000475641,0.000583869,0.086769452,0.022504923,0.002731883,0.001290913827008547
7489,0.6,0.9980807290000001,0.0027263879999999997,0.001919271,0.001919271,0.0,0.430103248,0.006338914,0.0,0.000566438265
7490,0.61,1.000002873,0.0027316429999999997,0.0019248870000000001,-2.87e-06,0.00192776,-0.066264687,-0.041223214,0.000366821,0.0012982991313620071
7491,0.63,1.000836427,0.002540055,0.000922072,-0.0008364269999999999,0.001758499,-0.433640691,-0.00585751,0.00039077800000000005,0.000952186406904762
7492,0.64,1.001011507,0.0013688829999999998,0.00022831,-0.001011507,0.0012398160000000001,0.114397119,0.011966058,0.00045759800000000003,0.00034418152563439716
7493,0.65,1.0008607059999999,0.000978186,1.9699999999999998e-05,-0.000860706,0.0008803680000000001,-0.21802479100000002,-0.004486584,0.00146728,0.0009277548561839325
7494,0.66,1.00111501,0.00254582,0.001350518,-0.00111501,0.002465529,0.5802498629999999,0.004387454,0.00089887,0.0011658754027318297
7495,0.44,0.999390065,0.0040011709999999995,0.00363521,0.000609935,0.003025276,0.136670301,0.029276082999999998,0.0038059920000000002,0.00256582710995671
7496,0.45,0.99916626,0.0039005359999999996,0.003856655,0.00083374,0.0030229159999999996,-0.211492123,-0.018442939,0.001072647,0.0014445635917316017
7497,0.46,1.000788625,0.003420307,0.002436236,-0.000788625,0.003224861,-0.180935773,-0.018903431000000002,9.77e-05,0.0026071994914835164
7498,0.47,1.00194377,0.0033307209999999996,0.000603252,-0.00194377,0.002547022,0.33849759999999995,0.009839718,0.001175549,0.0008190689638110166
7499,0.48,1.000871948,0.00234603,-0.00018654700000000001,-0.000871948,0.0006854010000000001,-0.399381789,-0.005874153000000001,0.0012728869999999999,0.0016048571115873018
7500,0.49,0.999935745,0.001956373,0.000357711,6.43e-05,0.000293456,-0.153655739,-0.012732182,0.002328084,0.0007876479167521369
7501,0.5,0.999140947,0.002422585,0.001816365,0.000859053,0.000957312,-0.321057618,-0.007545639,0.000879164,0.0009716405621153845
7502,0.51,0.99936747,0.001953316,0.001316191,0.00063253,0.000683661,-0.000930822,-2.098484713,0.00029299700000000003,0.000910100893013237
7503,0.52,0.999561925,0.0013671879999999999,0.000633387,0.000438075,0.000195312,-0.300880025,-0.004543962,0.001953125,0.0005451064766716944
7504,0.53,0.998987251,0.0027309559999999997,0.001713044,0.0010127489999999999,0.000700295,0.20502194199999998,0.013320311000000001,0.00011509,0.0010821137452272727
7505,0.54,0.999615756,0.001658698,0.000872097,0.000384244,0.000487852,-0.0121146,-0.136917302,0.000195141,0.00114585800835787
7506,0.55,1.001059659,0.002362374,0.001287071,-0.001059659,0.002346729,-0.138989541,-0.016996776,0.0014667060000000001,0.0011116736863492065
7507,0.56,1.000546538,0.001564254,0.000771345,-0.0005465380000000001,0.0013178839999999999,-0.110636956,-0.014138618,4.6899999999999995e-05,0.0008059251958333333
7508,0.57,1.000945994,0.00225093,0.000130538,-0.0009459939999999999,0.001076532,0.6204154470000001,0.003628101,0.0005871990000000001,0.0029802442680952382
7509,0.58,1.000626378,0.001566017,5.88e-05,-0.000626378,0.000685133,-0.503717245,-0.003108922,0.001468141,0.0014446596977777777
7510,0.59,0.999859162,0.002151421,0.000747147,0.00014083799999999998,0.00060631,-0.069656364,-0.030886208,0.000801893,0.001307032865641026
7511,0.6,0.999493393,0.0019544610000000002,0.00060433,0.000506607,9.77e-05,0.15524100300000002,0.012589851,0.000488615,0.000793729093031968
7512,0.61,0.9999833340000001,0.001955397,0.000984588,1.67e-05,0.000967922,-0.436267271,-0.004482109000000001,0.000381302,0.0006684943286616162
7513,0.63,0.9999078859999999,0.000879808,0.000336505,9.209999999999999e-05,0.000244391,0.162498878,0.005414243000000001,0.001710739,0.0005763755398872181
7514,0.64,0.9994969920000001,0.002051354,0.001466168,0.000503008,0.00096316,-0.051004258,-0.040219273,-1.3699999999999998e-05,0.001014240404702381
7515,0.65,1.001410108,0.0028409090000000004,0.001430801,-0.001410108,0.0028409090000000004,0.401278554,0.007079643,0.0015673979999999998,0.0011979405103188258
7516,0.66,1.00049311,0.0019580970000000002,0.00048593800000000005,-0.00049311,0.000979048,0.127010968,0.015416753,0.000979048,0.0007723625040598292
7517,0.44,0.998906599,0.001943824,0.001384974,0.0010934010000000001,0.000291574,-0.35294846399999996,-0.0055073859999999995,0.003012926,0.0020703696591991344
7518,0.45,0.998181201,0.003880105,0.002885828,0.0018187989999999998,0.001067029,0.096419906,0.04024174,0.000679018,0.0008541477606746033
7519,0.46,0.9998396970000001,0.0023316820000000003,0.002394831,0.00016030299999999999,0.002234528,-0.390024531,-0.005978295,0.001068687,0.0008623803116666667
7520,0.47,1.000195373,0.0019440120000000002,0.001359837,-0.000195373,0.00155521,-0.10167854,-0.019119201000000002,0.000388802,0.0006776133484716733
7521,0.48,1.000701109,0.0015567229999999999,0.000661024,-0.0007011089999999999,0.001362133,-0.157239834,-0.00990031,0.0021404939999999997,0.0007293595586918685
7522,0.49,0.999370979,0.002719503,0.001017521,0.000629021,0.00038849999999999996,0.057039439000000004,0.047677585,0.001359751,0.0011865321036435787
7523,0.5,0.999447923,0.001747742,0.0016201420000000002,0.000552077,0.001068065,-0.05178101,-0.033752576,0.000485484,0.000726253887132312
7524,0.51,0.999960025,0.0013600160000000001,0.001011415,4e-05,0.00097144,-0.38390356700000006,-0.003542597,0.000582864,0.0012491309514612511
7525,0.52,1.001202482,0.003893702,0.001425767,-0.001202482,0.002628249,0.43951468299999996,0.008859094,0.000292028,0.002047779857142857
7526,0.53,1.001758297,0.0033153590000000004,0.00026017200000000003,-0.001758297,0.002018468,-0.20469245,-0.016196781,0.001043363,0.001868964821111111
7527,0.54,1.0007796409999998,0.001267057,-0.00019484599999999998,-0.0007796410000000001,0.000584795,-0.23606836,-0.0053673290000000005,0.001559454,0.0014480226776515152
7528,0.55,1.001170908,0.003415301,0.0015613320000000001,-0.001170908,0.00273224,0.36735497799999994,0.009297004000000001,0.00107338,0.0009026548826621654
7529,0.56,1.000233978,0.001267551,5.85e-05,-0.000233978,0.000292512,-0.726042583,-0.001745835,0.000292512,0.0008802565866341993
7530,0.57,1.000374542,0.001268045,0.000308251,-0.00037454199999999995,0.0006827939999999999,0.19813999899999998,0.006399744000000001,0.00019508400000000002,0.0014915321454623154
7531,0.58,1.000166184,0.0013654539999999999,-6.87e-05,-0.00016618400000000002,9.75e-05,0.219613466,0.006217533000000001,0.002243246,0.0012398259197916666
7532,0.59,1.000041187,0.0032182559999999996,0.002104317,-4.1200000000000005e-05,0.002145504,0.321175767,0.010020234,0.001365321,0.0009006281231196307
7533,0.6,0.999556948,0.001446112,0.001027734,0.000443052,0.000584681,-0.557579919,-0.002593551,0.001169363,0.0011918900558441558
7534,0.61,1.002434616,0.006851996999999999,0.0032427529999999997,-0.002434616,0.005677369,0.397740479,0.017227306,0.000195771,0.0025249620511904763
7535,0.63,1.002640567,0.003923107,-0.000482858,-0.002640567,0.002157709,0.16936541,0.023163567000000003,0.0017653979999999998,0.0015214196526981353
7536,0.64,1.0006535509999999,0.00313363,-0.00043811400000000003,-0.0006535509999999999,0.00021543700000000002,-0.6278684139999999,-0.004990902,0.000313363,0.0017542438455555556
7537,0.65,1.001617541,0.003630654,0.0007374780000000001,-0.0016175410000000001,0.002355019,0.1122415,0.03234681,0.0,0.0014619732666666667
7538,0.66,1.001909624,0.003046653,-0.000346986,-0.001909624,0.0015626379999999999,0.429216469,0.0070981740000000005,8.85e-05,0.0011525123992307692
7539,0.44,0.9988050159999999,0.002830097,0.002951596,0.0011949839999999998,0.001756612,-0.09783806,-0.028926336,0.0007807160000000001,0.0009711700038888889
7540,0.45,1.0005606740000001,0.0030317259999999998,0.002353695,-0.000560674,0.002914368,-0.32462883800000003,-0.009339051999999999,0.00046942800000000003,0.001885428494722222
7541,0.46,1.001583673,0.002744022,0.000964347,-0.0015836729999999999,0.00254802,-0.117560853,-0.02334129,0.000686005,0.0014305700052119883
7542,0.47,1.002012162,0.002847045,0.00044218699999999997,-0.002012162,0.0024543489999999998,0.38100931,0.007472376,0.000196348,0.0007205362078188259
7543,0.48,1.005846609,0.008112386,0.002067914,-0.005846609,0.007914523,0.332028433,0.024432806,0.003066878,0.0025445937604895103
7544,0.49,1.006990897,0.008855721,0.001864824,-0.006990896999999999,0.008855721,-0.056410515,-0.156987068,0.001791045,0.002300046492307692
7545,0.5,1.004555467,0.004380725,-0.002165981,-0.0045554670000000005,0.002389486,0.129654409,0.033787704,0.0033851059999999997,0.0020168777333333335
7546,0.51,1.001774659,0.004771372,1.4599999999999999e-05,-0.001774659,0.001789264,-0.523255345,-0.00911863,0.0027833000000000003,0.0028472262416666663
7547,0.52,0.999931723,0.003472567,0.000961222,6.829999999999999e-05,0.000892946,-0.6554877029999999,-0.005297684,0.001010021,0.0023920663848845604
7548,0.53,1.00097268,0.002701252,0.001728572,-0.00097268,0.002701252,-0.120560599,-0.022405763,0.0011926060000000001,0.0013707367130402711
7549,0.54,1.001181085,0.002785515,0.001007535,-0.001181085,0.002188619,-0.037371869,-0.074535082,0.002188619,0.0021067956625
7550,0.55,0.9996944440000001,0.00377396,0.00080213,0.00030555599999999996,0.0004965740000000001,0.20799412,0.01814455,0.002085609,0.002254755112777778
7551,0.56,0.999459456,0.002286849,0.002029378,0.000540544,0.0014888339999999999,-0.480952541,-0.0047548320000000005,0.001885856,0.0016167658514761908
7552,0.57,0.998902895,0.002775575,0.001691871,0.001097105,0.0005947659999999999,0.262433469,0.010576298999999999,0.0031720859999999997,0.001095399255
7553,0.58,0.9987482120000001,0.003367003,0.003430437,0.001251788,0.002178649,0.10429819,0.032282472,0.0031689440000000004,0.00251933848727422
7554,0.59,0.9975328990000001,0.003357362,0.002763339,0.002467101,0.000296238,-0.254447016,-0.013194737,0.002271156,0.0018953448783333333
7555,0.6,0.998756238,0.002765978,0.003910955,0.001243762,0.0026671940000000003,-0.081198068,-0.034064585,0.001481774,0.0016780753309523807
7556,0.61,0.9999056209999999,0.003164557,0.0026655809999999998,9.44e-05,0.0025712029999999998,0.111232452,0.028449943,0.001107595,0.0008604666515151516
7557,0.63,0.999587605,0.002625025,0.0009263310000000001,0.000412395,0.000513936,0.008553917,0.306879852,0.00079067,0.0008634504333333333
7558,0.64,0.9997525629999999,0.001976675,0.001038107,0.000247437,0.00079067,-0.11842052300000001,-0.016691999,0.000395335,0.0011363724174242424
7559,0.65,1.000385583,0.001978435,0.0009004,-0.00038558300000000005,0.001285983,0.040515534,0.048831519000000004,0.000494609,0.0012548692418181818
7560,0.66,1.000944708,0.002178865,0.0007389610000000001,-0.000944708,0.001683668,0.276940769,0.007867621,0.0017827079999999998,0.001151070297491724
7561,0.44,1.000565222,0.002669812,0.0004335,-0.000565222,0.000998722,-0.006127238,-0.43572850700000004,0.004030276,0.0007712729638888889
7562,0.45,0.999102413,0.004021974,0.002859525,0.0008975869999999999,0.001961938,0.19155879899999997,0.020996027,0.004512458,0.0014958127771428572
7563,0.46,0.996885134,0.004786091,0.0033102170000000003,0.0031148659999999996,0.000195351,0.011527933,0.415173387,0.001562805,0.002115134130969031
7564,0.47,0.99783911,0.0017572979999999998,0.003234794,0.00216089,0.0010739039999999999,0.166430934,0.01055872,0.000195255,0.0008424793613752913
7565,0.48,1.000285787,0.00362177,0.002552897,-0.000285787,0.002838684,-0.466746214,-0.007759613,0.000978857,0.0013776681921245423
7566,0.49,1.000347769,0.002154117,0.000925119,-0.000347769,0.0012728869999999999,0.02292364,0.09396925099999999,0.001077059,0.0012982363268181818
7567,0.5,0.9999736770000001,0.00274053,0.0007114560000000001,2.6300000000000002e-05,0.000685133,-0.026458025,-0.103580311,0.000937653,0.001953504135631868
7568,0.51,1.000077005,0.002210384,0.001015462,-7.7e-05,0.001092466,-0.449501431,-0.004917412,0.001427254,0.001071884645943238
7569,0.52,0.999425384,0.001564639,0.000965775,0.000574616,0.00039116,0.135487966,0.011548178000000001,0.001369059,0.0014655458164285716
7570,0.53,0.999596596,0.0015644860000000001,0.001674549,0.000403404,0.001271145,0.119911777,0.013046977,0.0004889019999999999,0.0008937898573168499
7571,0.54,0.9995820759999999,0.001955034,0.0006134280000000001,0.000417924,0.000195503,0.032554766,0.060053702,0.0013685239999999999,0.0009071504048115773
7572,0.55,0.9991167470000001,0.001562378,0.001195729,0.0008832530000000001,0.000312476,-0.8446211109999999,-0.001849797,0.0022654479999999998,0.001171069871449457
7573,0.56,0.998348233,0.002339181,0.002041631,0.0016517670000000002,0.000389864,0.422740846,0.005533369000000001,0.000389864,0.0012793463654178338
7574,0.57,0.999060321,0.001421175,0.0014153529999999998,0.0009396789999999999,0.00047567400000000004,-0.436128287,-0.0032586159999999998,0.001352943,0.0004722190488084852
7575,0.58,0.9993847790000001,0.0018518520000000002,0.0018822779999999998,0.000615221,0.001267057,-0.069259933,-0.026737708,0.000584795,0.0007844379767566974
7576,0.59,0.9993971840000001,0.0013639910000000002,0.0007976719999999999,0.0006028159999999999,0.00019485599999999998,0.070656043,0.019304657,0.001558846,0.0005171812887557578
7577,0.6,0.9987050209999999,0.002723735,0.001294979,0.001294979,0.0,0.285479056,0.009540929,0.0009027239999999999,0.0005611882970833333
7578,0.61,0.998757054,0.002068429,0.001367363,0.001242946,0.000124417,0.276727703,0.007474601,0.00155521,0.0014389470836849954
7579,0.63,0.99861419,0.001553549,0.001871294,0.00138581,0.000485484,0.0031201590000000004,0.49790692299999995,0.0014564520000000002,0.001441907117912088
7580,0.64,0.998471198,0.003297449,0.001819753,0.0015288020000000001,0.00029095099999999996,0.071378133,0.046196912,0.000484919,0.00066153881004662
7581,0.65,0.998792353,0.00213261,0.001207647,0.001207647,0.0,0.040166951,0.053093637,0.00271423,0.001905559971845556
7582,0.66,0.997768821,0.003287565,0.002424565,0.002231179,0.00019338599999999998,0.543339826,0.006050661,0.002127248,0.001442087875128205
7583,0.44,0.9981373179999999,0.003137975,0.0030727640000000004,0.001862682,0.001210082,-1.063545226,-0.0029504859999999996,0.00052365,0.001819806022222222
7584,0.45,1.000924825,0.005018203,0.00301102,-0.000924825,0.003935846,0.059938195,0.083722963,0.003197875,0.0020330525403571427
7585,0.46,0.999022416,0.004465600000000001,0.001615527,0.0009775839999999999,0.0006379430000000001,-0.127904797,-0.034913469,0.000490725,0.003053913112857143
7586,0.47,0.999825539,0.002062463,0.001353011,0.000174461,0.00117855,0.10201711599999999,0.020216835,0.00117855,0.0011516626026984128
7587,0.48,0.9996008820000001,0.002355944,0.001086268,0.000399118,0.00068715,0.06484553,0.036331631,0.000392657,0.0015379348162299464
7588,0.49,1.000290873,0.00176852,0.000986391,-0.000290873,0.001277265,-0.157941075,-0.011197343,0.001572018,0.0008534970211640212
7589,0.5,1.001593097,0.0043332679999999995,0.002346237,-0.0015930970000000001,0.003939334,-0.39480490700000004,-0.010975718999999998,0.0005909,0.002071381536111111
7590,0.51,1.001726238,0.002761069,0.000147344,-0.001726238,0.0018735820000000002,-0.125892283,-0.021931995,0.001281925,0.0010278445999999998
7591,0.52,1.000857992,0.00226735,0.00012781200000000002,-0.000857992,0.0009858039999999998,0.12358960199999999,0.0183458,0.002563091,0.0014757242503985507
7592,0.53,0.999805246,0.002461599,0.0015732489999999999,0.00019475400000000003,0.001378495,-0.46736216,-0.005267005,0.000196928,0.0007500316366450216
7593,0.54,1.000356055,0.001576665,0.0006293609999999999,-0.000356055,0.000985416,0.138920127,0.011349438,0.000390225,0.0006351437634861217
7594,0.55,1.000096547,0.001769462,9.85e-05,-9.65e-05,0.00019507400000000002,0.21336422800000002,0.00829315,0.001578328,0.0006613569390225563
7595,0.56,0.999289183,0.001771131,0.001006005,0.000710817,0.000295188,-0.231785193,-0.007641258000000001,0.0007871689999999999,0.001166791009503557
7596,0.57,0.999691525,0.001082571,0.00129263,0.000308475,0.000984155,-0.21899726,-0.004943307,0.001984057,0.0009520658050319363
7597,0.58,0.9986942409999999,0.002078581,0.001417743,0.0013057589999999999,0.00011198399999999999,0.162563795,0.01278625,0.0007838880000000001,0.0006044860000750517
7598,0.59,0.999217722,0.001178782,0.001568133,0.0007822780000000001,0.000785855,-0.32800336,-0.0035938109999999997,0.000982318,0.0007106999632435768
7599,0.6,0.99931987,0.001276565,0.001310556,0.00068013,0.0006304269999999999,0.42456103700000003,0.003006788,0.004754713,0.0009907762083333333
7600,0.61,0.99722147,0.0050860720000000005,0.003561003,0.00277853,0.000782473,0.522111575,0.009741351,0.001369327,0.0013302488164285715
7601,0.63,0.9981573659999999,0.001760047,0.0029182179999999998,0.001842634,0.0010755839999999999,-0.336121364,-0.005236344,0.0004889019999999999,0.0008228330987012986
7602,0.64,0.999421925,0.0017615970000000002,0.001948206,0.000578075,0.0013701310000000001,-0.17507888100000002,-0.010061734000000001,0.001663731,0.0007229229080627706
7603,0.65,0.9994771490000001,0.0028372959999999996,0.00189258,0.000522851,0.0013697289999999999,-0.115193907,-0.024630606,0.0014675670000000001,0.0008498077373593075
7604,0.66,0.999334464,0.0015644860000000001,0.001545559,0.0006655360000000001,0.0008800230000000001,0.191170192,0.008183735,0.002835631,0.0012503761258333332
7605,0.44,1.000197368,0.005540166,0.0015833989999999999,-0.00019736799999999998,0.0017807679999999998,-0.946440548,-0.0058536859999999994,0.000593589,0.0028947103091666662
7606,0.45,1.003581791,0.006766169,0.002786368,-0.003581791,0.006368159,0.158152384,0.042782593,0.001791045,0.002721807857936508
7607,0.46,1.001909509,0.003978516,-0.000517028,-0.001909509,0.001392481,0.237319366,0.016764397,0.00238711,0.002227817658974359
7608,0.47,1.000309785,0.004171633,0.00068346,-0.000309785,0.0009932460000000001,-0.33845929799999996,-0.012325361000000002,0.004568931,0.0018845429755555555
7609,0.48,0.998036788,0.005047416,0.0029350870000000003,0.001963212,0.000971875,0.07826463,0.06449166099999999,0.000971875,0.0010409386243131866
7610,0.49,1.000139458,0.004364213,0.0030345159999999997,-0.000139458,0.003173973,-0.546282965,-0.007988925,0.001388613,0.0010614717416666667
7611,0.5,1.000918117,0.003972984000000001,0.0018629710000000002,-0.000918117,0.002781089,-0.168892011,-0.023523811000000002,0.001489869,0.0015507623142307692
7612,0.51,1.000431595,0.0024826220000000003,0.000859368,-0.000431595,0.001290963,-0.197656401,-0.01256029,0.004965243,0.0011878714096825397
7613,0.52,0.9978556609999999,0.005143178,0.003085937,0.002144339,0.000941597,0.053188969,0.09669633,0.000941597,0.0011043491582417582
7614,0.53,1.0004046640000002,0.004364213,0.00336443,-0.000404664,0.003769093,0.019163606,0.227734455,0.0029756,0.0024468300893939394
7615,0.54,1.001077462,0.0044696070000000004,0.00329282,-0.001077462,0.0043702820000000005,-0.405010675,-0.011035775,0.000498609,0.003012733338333333
7616,0.55,1.002561652,0.004485851,0.0011270689999999999,-0.002561652,0.003688721,0.42011461299999997,0.010677684,0.000520128,0.0005170418423809523
7617,0.56,1.002688802,0.0027174290000000004,-0.000252899,-0.002688802,0.0024359029999999997,0.23742183,0.011445575,0.00051713,0.001099240260645161
7618,0.57,1.003067846,0.003202351,-0.000131691,-0.003067846,0.002936155,-0.013933758000000001,-0.22982677,0.004036963,0.0024898762991666665
7619,0.58,1.000498209,0.003994009000000001,0.001299095,-0.000498209,0.001797304,-0.564181006,-0.007079304,0.003095357,0.00187779118
7620,0.59,0.9992816729999999,0.0035885170000000003,0.002113862,0.0007183269999999999,0.001395534,0.18092804199999998,0.019833945,0.001694577,0.0008260347113888889
7621,0.6,1.000964785,0.004296262,0.0030617120000000003,-0.000964785,0.004026497,0.021714206,0.197854907,0.001129018,0.002047542586666667
7622,0.61,1.001221619,0.00280056,0.0009788210000000002,-0.001221619,0.00220044,0.101427293,0.027611504,0.0030006,0.0026029955071428567
7623,0.63,0.9995935159999999,0.004192872,0.0015046170000000002,0.00040648400000000003,0.001098133,-0.18843169199999998,-0.022251417000000002,0.0028950779999999997,0.0017205377958333331
7624,0.64,0.9987399790000001,0.00518238,0.002455955,0.001260021,0.0011959339999999998,0.219507504,0.023609124,0.0019932229999999997,0.0022588839944444445
7625,0.65,0.9994829679999999,0.003389831,0.0029098540000000003,0.000517032,0.002392822,0.233408385,0.014523174,0.0013958129999999999,0.0012691402002504106
