,ema(4),high low span,high above ema,close above ema,close relative to high,volume change,volume relative to span,to buy,Prediction
92,1.003943866,0.008764373,0.000484974,-0.003943866,0.004428840999999999,0.161769109,0.054178287,1,1
93,0.998810705,0.011055936,0.0018451560000000001,0.001189295,0.0006558610000000001,-0.11088816900000001,-0.099703473,1,0
94,0.993723567,0.010953309,0.008782698,0.0062764330000000005,0.002506266,0.003765589,2.9087907310000003,1,1
95,0.996400222,0.00733519,0.009170808,0.003599778,0.005571031,0.0028995490000000004,2.529769755,1,1
96,0.994198804,0.015596161,0.009492595,0.005801196,0.003691399,0.365494692,0.042671375,0,0
97,1.012574198,0.019238059,0.004010335,-0.012574198,0.016584533999999998,0.200703611,0.09585307900000001,0,1
98,1.021624141,0.025113933999999997,0.0034897929999999997,-0.021624141,0.025113933999999997,-0.138433409,-0.181415267,2,0
99,0.99954532,0.030254173,0.003110218,0.00045468,0.002655539,-0.027912048999999998,-1.0839108720000001,2,1
100,0.985782632,0.014358498999999999,0.021998748,0.014217368000000001,0.00778138,0.271541566,0.052877722,2,1
101,0.9712547290000001,0.039634965,0.040018421,0.028745271,0.01127315,0.44653717299999995,0.08876072800000001,2,0
102,0.96359163,0.019382193,0.037792813,0.03640837,0.001384442,-0.239779044,-0.080833555,1,0
103,0.981425085,0.018186565,0.029103978,0.018574915,0.010529064,-0.13426812800000001,-0.135449602,1,0
104,0.9958022759999999,0.025796795,0.027089078,0.004197724,0.022891354,-0.698888477,-0.036911175,1,0
105,0.997533975,0.014176278999999998,0.007308854,0.002466025,0.0048428279999999995,-0.36242335,-0.039115247,0,0
106,0.998625804,0.013632761,0.005240334,0.001374196,0.003866138,0.041355118999999996,0.32965111,1,1
107,0.993582063,0.008201011999999999,0.009209771,0.006417936999999999,0.0027918340000000004,-0.15862790599999999,-0.051699681,0,0
108,1.006251669,0.02874634,0.012202771000000001,-0.0062516690000000005,0.018454441000000002,0.40790201,0.070473642,1,0
109,1.0028417379999999,0.016300496,0.001676334,-0.002841738,0.004518072,-0.757018126,-0.021532503999999997,0,0
110,1.00058772,0.0074277119999999995,0.00020810700000000002,-0.00058772,0.000795826,-0.213839229,-0.034735032,1,0
111,0.995821669,0.010618691999999999,0.010233619000000001,0.0041783309999999995,0.0060552869999999995,0.16982080800000002,0.06252880599999999,0,1
112,1.006920373,0.01782849,0.007520703,-0.0069203730000000005,0.014441077,0.17404371300000002,0.102436851,1,1
113,0.9995028440000001,0.01388766,0.003327762,0.000497156,0.002830606,0.013527435,1.0266292240000001,0,1
114,1.002526465,0.006843228000000001,0.0021838079999999998,-0.002526465,0.004710274,-0.6763205379999999,-0.01011832,1,0
115,0.998960768,0.014867257,0.012632153,0.001039232,0.01159292,0.270206127,0.055021908,1,0
116,0.999111367,0.008580274,0.006284476,0.000888633,0.005395843000000001,-0.386133018,-0.022221032,1,0
117,0.99504543,0.010624287,0.008905751,0.00495457,0.003951181,0.254565632,0.04173496,1,0
118,0.996137423,0.009205681,0.008246235,0.0038625770000000003,0.0043836579999999995,-0.18149230600000002,-0.050722157000000004,1,0
119,0.9874335259999999,0.01749246,0.018598357,0.012566474,0.006031883,0.327782521,0.053366055,1,0
120,0.991186555,0.021410146,0.029363746,0.008813445,0.020550301,0.434176049,0.049312130999999995,1,0
121,0.989440922,0.010482359,0.016013313,0.010559078000000001,0.0054542359999999995,-0.703817967,-0.014893565,0,0
122,0.9954915259999999,0.014703368,0.00844077,0.004508474,0.003932296,-0.068036866,-0.21610884,1,0
123,0.993994383,0.008841281999999999,0.010596283,0.0060056169999999996,0.004590666,0.012896402,0.685561891,0,1
124,0.9968025140000001,0.009017439,0.005664521,0.003197486,0.002467035,-0.509094093,-0.017712717,1,0
125,0.998488817,0.006469737,0.007810664,0.001511183,0.006299481,0.037818756,0.171072177,0,1
126,1.000883613,0.033811475,0.004580868,-0.000883613,0.005464481,-0.22555405899999997,-0.149904087,0,0
127,1.000837974,0.008969759,0.0018956670000000002,-0.0008379739999999999,0.0027336409999999998,0.16957808,0.052894567,0,1
128,1.002871835,0.005403086999999999,-0.000213173,-0.002871835,0.002658662,-0.0402341,-0.134291248,1,0
129,0.996352857,0.006289843000000001,0.004412124,0.003647143,0.0007649810000000001,0.014699553999999998,0.427893435,1,1
130,0.99477842,0.008879493,0.006151813000000001,0.00522158,0.000930233,0.510925062,0.017379246,0,1
131,1.010602378,0.020676529,-0.009650739,-0.010602378,0.0009516389999999999,0.27225314300000003,0.07594597,0,1
132,1.012240717,0.015373864,-0.00018621,-0.012240717,0.012054506999999999,-0.913492648,-0.016829763,1,0
133,1.0114033629999999,0.015476608999999999,0.001698994,-0.011403363,0.013102357,0.08714929099999999,0.177587322,1,1
134,1.007804071,0.009071693,-0.0017269179999999998,-0.007804071,0.006077153,-0.43310086,-0.020945913,0,0
135,1.01580092,0.029060902000000003,0.004649345,-0.01580092,0.020450265,0.397172652,0.073169444,1,0
136,1.008934373,0.010036742,-0.002123727,-0.008934373,0.006810646,-0.546882047,-0.018352663,0,0
137,1.015061386,0.017390513,-0.000220268,-0.015061386000000001,0.014841118,-0.051948453,-0.334764785,0,0
138,1.0145765820000001,0.019661889,-0.001621786,-0.014576582,0.012954796000000001,0.126613983,0.155290029,1,1
139,1.000089749,0.009510008,0.000815967,-8.97485e-05,0.000905715,0.052917782999999996,0.17971289999999998,1,1
140,0.9965419190000001,0.018188367,0.009400815,0.0034580809999999996,0.005942734,-0.34244906799999997,-0.053112618,0,0
141,0.9988958090000001,0.029491342,0.005072445,0.001104191,0.003968254,0.590137369,0.04997369,0,0
142,1.016518604,0.04879859,0.01409648,-0.016518604,0.030615085,-0.035737051,-1.365490118,1,1
143,1.006311207,0.021396292999999997,-0.00225329,-0.006311206999999999,0.004057918,-0.6733455859999999,-0.031776094,0,2
144,1.019322624,0.035275754,0.000533587,-0.019322624,0.01985621,0.332807782,0.10599438,1,0
145,1.0035996329999999,0.014197554,0.0017219989999999999,-0.003599633,0.005321632,-0.586123701,-0.024222794,2,0
146,0.9863927090000001,0.033003,0.015789308000000002,0.013607291,0.002182017,0.451661731,0.073070172,0,0
147,0.9920509359999999,0.013824466,0.011587081,0.007949064,0.003638017,-1.1294338309999998,-0.012240173,1,0
148,0.9946356559999999,0.007995639,0.009725602,0.005364344,0.004361257,0.02803181,0.28523448,1,1
149,0.987861453,0.017721292,0.014465585,0.012138547,0.002327038,0.028555142999999998,0.62059898,1,1
150,0.9923457609999999,0.009123435,0.013199856000000001,0.007654239,0.005545616999999999,-0.127054464,-0.071807274,0,0
151,0.9984586320000001,0.010608649,0.004058674,0.001541368,0.002517306,0.05326474900000001,0.199168285,1,1
152,0.996074177,0.008229716,0.0046414509999999996,0.003925823,0.000715628,-1.389907669,-0.005921053000000001,1,0
153,0.998822975,0.009635207,0.009198895,0.001177025,0.00802187,0.57799775,0.016669971999999998,1,1
154,0.9998852290000001,0.017584784,0.005228714000000001,0.000114771,0.005113942,0.046786733,0.375849793,1,1
155,1.0050337,0.017462903000000002,0.010167168,-0.0050336999999999995,0.015200868999999999,0.21109046899999998,0.082727101,0,2
156,1.008692983,0.017444515,0.004550235,-0.008692983,0.013243218999999999,0.024930769,0.699718299,1,1
157,1.002957933,0.011282985,-0.001229089,-0.002957933,0.001728844,-0.398027224,-0.028347268,0,2
158,1.00613185,0.016313812,0.002300008,-0.00613185,0.008431858,0.22714195199999998,0.071822099,1,2
159,0.9990671,0.010641201000000001,0.004661868,0.0009329000000000001,0.003728968,-0.310323903,-0.034290625,1,0
160,0.9936094440000001,0.018283347,0.007831608,0.0063905559999999995,0.0014410520000000002,0.126780647,0.144212443,1,1
161,0.990369907,0.016321798000000002,0.012394988000000001,0.009630093000000001,0.002764895,-0.10825952400000001,-0.15076547099999998,1,0
162,0.984678933,0.020974111,0.021902901000000002,0.015321066999999999,0.006581834,0.213190435,0.09838204699999999,1,2
163,0.99419681,0.022153575,0.020807603,0.00580319,0.015004413000000001,-0.30439581600000004,-0.072778841,1,0
164,0.986730612,0.018838441,0.019606744,0.013269388,0.006337356,0.39693394200000004,0.047459889000000005,1,0
165,0.992038367,0.010591197,0.016729755,0.007961633000000001,0.008768122,-0.285085341,-0.037150971,1,0
166,0.9919853190000001,0.012951131000000001,0.015871700000000002,0.008014681,0.00785702,0.268518698,0.048231765999999995,1,0
167,0.994421349,0.0073725959999999995,0.010148799,0.005578651,0.004570147,-0.049004609000000005,-0.150446998,1,0
168,0.993225534,0.013974623,0.013118773,0.006774466,0.0063443069999999996,-0.596546264,-0.023425882999999998,1,0
169,0.9943556709999999,0.007011543,0.010347193000000001,0.005644329,0.004702864,-0.29659129,-0.023640422,0,0
170,0.996052772,0.005296429,0.006851721999999999,0.003947228,0.0029044929999999997,0.099154171,0.053416100999999994,0,1
171,1.001588808,0.007481297,0.000303014,-0.001588808,0.001891822,0.08827347599999999,0.084751356,0,1
172,0.999767057,0.007981462,0.000232943,0.000232943,0.0,-0.830652535,-0.009608666,1,0
173,0.996074659,0.011171755,0.008530491999999999,0.003925341,0.004605151,0.22120583,0.050503890999999995,1,2
174,1.000204083,0.01555841,0.010558165,-0.000204083,0.010762246999999999,0.124799124,0.12466762599999999,0,1
175,1.000276683,0.006078129,0.0029744090000000003,-0.000276683,0.003251092,-0.390063871,-0.015582394,1,0
176,1.004881526,0.015282335,0.007033515,-0.004881526,0.011915041000000001,0.508291745,0.030066068999999997,1,0
177,1.001215902,0.013517003999999999,0.00033381800000000005,-0.001215902,0.00154972,-0.062692254,-0.21560883399999997,0,0
178,1.001402656,0.006550595,0.002820753,-0.001402656,0.00422341,-0.362899276,-0.018050724,1,0
179,0.997801576,0.009040391,0.00437834,0.002198424,0.002179916,0.048458638,0.186558917,1,1
180,0.992080273,0.014332966,0.010039988,0.007919727,0.002120261,0.301031214,0.047612889000000005,1,1
181,0.989845458,0.012522061000000001,0.013852332,0.010154541999999999,0.00369779,0.05393155400000001,0.232184312,0,1
182,0.99330893,0.009067249,0.008957883,0.00669107,0.002266812,-0.37200057299999995,-0.024374287,1,0
183,0.9928001329999999,0.011106472,0.008702998,0.0071998669999999996,0.0015031320000000001,0.113327345,0.098003459,0,1
184,0.99817769,0.009140460999999999,0.002241597,0.00182231,0.00041928699999999996,-0.01854718,-0.492822153,0,0
185,0.9999631529999999,0.006804435,0.004909159000000001,3.68469e-05,0.004872312,-0.037311349,-0.182369057,1,0
186,0.995178069,0.016833333,0.006821931,0.004821931,0.002,0.24180990000000002,0.069613913,1,0
187,0.9971566040000001,0.006583881999999999,0.00709375,0.0028433959999999998,0.0042503540000000005,-0.452363667,-0.014554401000000002,0,0
188,0.9993429,0.00601102,0.003245178,0.0006571000000000001,0.0025880779999999997,0.073614431,0.08165546,1,1
189,0.998506463,0.0059616669999999995,0.0052435369999999995,0.001493537,0.00375,0.21475624899999998,0.027760155,1,2
190,0.998704741,0.008660893000000001,0.007374539,0.001295259,0.00607928,-0.47834783299999994,-0.018105846999999998,0,0
191,0.99977227,0.00500125,0.001311335,0.00022773,0.001083604,0.050011550999999994,0.100001905,1,1
